Entity,Code,Year,"Net enrolment rate, secondary, gender parity index (GPI)"
Norway,NOR,2008,1.00375998020172
Norway,NOR,2009,1.00519001483917
Norway,NOR,2010,1.00440001487732
Norway,NOR,2011,1.00651001930237
Norway,NOR,2012,1.01524996757507
Norway,NOR,2013,1.00381994247437
Norway,NOR,2014,1.0041400194168102
OECD Member countries,,1978,0.9941499829292301
OECD Member countries,,1979,0.994870007038116
OECD Member countries,,1980,0.9985399842262271
OECD Member countries,,1981,1.00109994411469
OECD Member countries,,1982,1.00207996368408
OECD Member countries,,1983,1.0020899772644
OECD Member countries,,1984,1.00153005123138
OECD Member countries,,1985,1.00164997577667
OECD Member countries,,1986,1.00147998332977
OECD Member countries,,1987,1.00038003921509
OECD Member countries,,1988,0.9994000196456909
OECD Member countries,,1989,0.998579978942871
OECD Member countries,,1990,0.9974300265312191
OECD Member countries,,1991,0.996079981327057
OECD Member countries,,1992,0.9959899783134459
OECD Member countries,,1993,0.99397999048233
OECD Member countries,,1994,0.9910899996757511
OECD Member countries,,1995,0.9939900040626529
OECD Member countries,,1996,0.9923999905586239
OECD Member countries,,1997,0.9935399889945981
OECD Member countries,,1998,0.9954299926757809
OECD Member countries,,1999,0.9972199797630309
OECD Member countries,,2000,0.9986600279808041
OECD Member countries,,2001,1.0031199455261202
OECD Member countries,,2002,0.9992200136184691
OECD Member countries,,2003,1.00595998764038
OECD Member countries,,2004,1.01178002357483
OECD Member countries,,2005,1.01270997524261
OECD Member countries,,2006,1.01122999191284
OECD Member countries,,2007,1.01101005077362
OECD Member countries,,2008,1.01022005081177
OECD Member countries,,2009,1.01218998432159
OECD Member countries,,2010,1.00871002674103
OECD Member countries,,2011,1.0081499814987198
OECD Member countries,,2012,1.01092004776001
OECD Member countries,,2013,1.00863003730774
OECD Member countries,,2014,1.01217997074127
Oman,OMN,1982,0.392010003328323
Oman,OMN,1993,0.939849972724915
Oman,OMN,1999,1.03506994247437
Oman,OMN,2000,1.0081000328064
Oman,OMN,2001,1.01209998130798
Oman,OMN,2002,0.9876999855041501
Oman,OMN,2003,0.994350016117096
Oman,OMN,2009,0.904560029506683
Oman,OMN,2011,0.9436500072479251
Pakistan,PAK,2006,0.773769974708557
Pakistan,PAK,2007,0.757420003414154
Pakistan,PAK,2008,0.757619976997375
Pakistan,PAK,2009,0.791019976139069
Pakistan,PAK,2011,0.7543900012969971
Pakistan,PAK,2012,0.73921000957489
Pakistan,PAK,2013,0.735360026359558
Pakistan,PAK,2014,0.791540026664734
Palestine,PSE,1999,1.02418994903564
Palestine,PSE,2000,1.04702997207642
Palestine,PSE,2001,1.06951999664307
Palestine,PSE,2002,1.04966998100281
Palestine,PSE,2003,1.0423300266265898
Palestine,PSE,2004,1.03852999210358
Palestine,PSE,2005,1.04258000850677
Palestine,PSE,2006,1.0542800426483199
Palestine,PSE,2007,1.05862998962402
Palestine,PSE,2008,1.06315994262695
Palestine,PSE,2009,1.06154000759125
Palestine,PSE,2010,1.0717200040817298
Palestine,PSE,2011,1.09991002082825
Palestine,PSE,2012,1.09103000164032
Palestine,PSE,2013,1.09317004680634
Palestine,PSE,2014,1.09587001800537
Panama,PAN,1999,1.1054300069808998
Panama,PAN,2000,1.1039500236511202
Panama,PAN,2001,1.1013000011444098
Panama,PAN,2002,1.09615004062653
Panama,PAN,2004,1.09540998935699
Panama,PAN,2005,1.0913800001144398
Panama,PAN,2008,1.09088003635406
Panama,PAN,2009,1.09554004669189
Panama,PAN,2010,1.07614004611969
Panama,PAN,2011,1.0883599519729599
Panama,PAN,2012,1.07261002063751
Paraguay,PRY,1994,1.05975997447968
Paraguay,PRY,1996,1.06901001930237
Paraguay,PRY,1998,1.06634998321533
Paraguay,PRY,1999,1.06876003742218
Paraguay,PRY,2001,1.0513499975204499
Paraguay,PRY,2002,1.05648005008698
Paraguay,PRY,2003,1.05927002429962
Paraguay,PRY,2004,1.05999994277954
Paraguay,PRY,2005,1.06247997283936
Paraguay,PRY,2006,1.0708700418472301
Paraguay,PRY,2007,1.06815004348755
Paraguay,PRY,2008,1.07625997066498
Paraguay,PRY,2009,1.0765199661254898
Paraguay,PRY,2010,1.0808399915695202
Paraguay,PRY,2011,1.0813399553299001
Paraguay,PRY,2012,0.995800018310547
Peru,PER,1970,0.7908999919891361
Peru,PER,1981,0.870320022106171
Peru,PER,1995,0.968529999256134
Peru,PER,1998,0.9757900238037109
Peru,PER,1999,0.9732000231742859
Peru,PER,2000,0.965510010719299
Peru,PER,2001,0.966859996318817
Peru,PER,2002,0.971289992332459
Peru,PER,2004,0.9964200258255
Peru,PER,2005,0.99235999584198
Peru,PER,2006,1.00229001045227
Peru,PER,2007,1.0113099813461301
Peru,PER,2008,1.01547002792358
Peru,PER,2009,1.01385998725891
Peru,PER,2011,1.02833998203278
Peru,PER,2012,1.00800001621246
Peru,PER,2013,1.02742004394531
Peru,PER,2014,1.02577996253967
Philippines,PHL,1998,1.0973900556564302
Philippines,PHL,1999,1.09694004058838
Philippines,PHL,2001,1.18896996974945
Philippines,PHL,2002,1.20932996273041
Philippines,PHL,2003,1.19579005241394
Philippines,PHL,2004,1.19977998733521
Philippines,PHL,2005,1.2080500125884999
Philippines,PHL,2006,1.21140003204346
Philippines,PHL,2007,1.20281994342804
Philippines,PHL,2008,1.19143998622894
Philippines,PHL,2009,1.1845999956131001
Philippines,PHL,2013,1.19064998626709
Poland,POL,1999,1.05076003074646
Poland,POL,2000,1.04284000396729
Poland,POL,2001,1.0399199724197399
Poland,POL,2002,1.03411996364594
Poland,POL,2003,1.0261199474334701
Poland,POL,2004,1.03369998931885
Poland,POL,2005,1.01271998882294
Poland,POL,2006,1.01263999938965
Poland,POL,2007,1.01361000537872
Poland,POL,2008,1.01742994785309
Poland,POL,2009,1.01961994171143
Poland,POL,2010,1.01874995231628
Poland,POL,2011,1.01861000061035
Poland,POL,2012,1.0171799659729002
Poland,POL,2013,1.01289999485016
Portugal,PRT,1973,0.8734899759292599
Portugal,PRT,1974,0.940970003604889
Portugal,PRT,1976,1.02822995185852
Portugal,PRT,1978,1.04495000839233
Portugal,PRT,1993,1.1722700595855702
Portugal,PRT,1994,1.1087000370025601
Portugal,PRT,1995,1.09470999240875
Portugal,PRT,1999,1.08640003204346
Portugal,PRT,2000,1.0765700340270998
Portugal,PRT,2001,1.07843005657196
Portugal,PRT,2002,1.06792998313904
Portugal,PRT,2003,1.1065700054168701
Portugal,PRT,2005,1.1110700368881201
Portugal,PRT,2006,1.10044002532959
Puerto Rico,PRI,2011,1.03883004188538
Puerto Rico,PRI,2012,1.07621002197266
Puerto Rico,PRI,2013,1.06802999973297
Qatar,QAT,1980,1.17166996002197
Qatar,QAT,1983,1.05471003055573
Qatar,QAT,1984,0.992609977722168
Qatar,QAT,1985,0.9343600273132321
Qatar,QAT,1991,1.20513999462128
Qatar,QAT,1998,1.05699002742767
Qatar,QAT,1999,1.18340003490448
Qatar,QAT,2002,1.2077399492263798
Qatar,QAT,2006,1.02205002307892
Qatar,QAT,2007,1.2786899805068999
Qatar,QAT,2009,1.2244499921798702
Qatar,QAT,2010,1.0721900463104201
Romania,ROU,1996,1.02987003326416
Romania,ROU,1997,1.02869999408722
Romania,ROU,2013,1.0030000209808299
Romania,ROU,2014,1.00211000442505
Saint Kitts and Nevis,KNA,1986,1.02850997447968
Saint Kitts and Nevis,KNA,1988,1.08517003059387
Saint Kitts and Nevis,KNA,1989,1.08160996437073
Saint Kitts and Nevis,KNA,1992,1.02550005912781
Saint Kitts and Nevis,KNA,2002,1.06999003887177
Saint Kitts and Nevis,KNA,2003,1.15786004066467
Saint Kitts and Nevis,KNA,2004,1.13794004917145
Saint Kitts and Nevis,KNA,2005,1.07228994369507
Saint Kitts and Nevis,KNA,2007,0.994000017642975
Saint Kitts and Nevis,KNA,2008,1.02911996841431
Saint Kitts and Nevis,KNA,2009,1.08062994480133
Saint Kitts and Nevis,KNA,2010,0.985889971256256
Saint Kitts and Nevis,KNA,2011,1.05250000953674
Saint Kitts and Nevis,KNA,2012,1.05804002285004
Saint Kitts and Nevis,KNA,2013,1.0712200403213499
Saint Kitts and Nevis,KNA,2014,1.04295003414154
Saint Lucia,LCA,1999,1.28626000881195
Saint Lucia,LCA,2000,1.2672799825668302
Saint Lucia,LCA,2001,1.2515799999237098
Saint Lucia,LCA,2002,1.2765500545501698
Saint Lucia,LCA,2003,1.2481399774551398
Saint Lucia,LCA,2004,0.9618800282478329
Saint Lucia,LCA,2005,1.2088700532913201
Saint Lucia,LCA,2006,1.24204003810883
Saint Lucia,LCA,2007,1.1493200063705402
Saint Lucia,LCA,2008,1.0701099634170501
Saint Lucia,LCA,2009,1.05757999420166
Saint Lucia,LCA,2010,1.01074004173279
Saint Lucia,LCA,2011,1.03313994407654
Saint Lucia,LCA,2012,1.02999997138977
Saint Lucia,LCA,2013,1.01243996620178
Saint Vincent and the Grenadines,VCT,1984,1.45388996601105
Saint Vincent and the Grenadines,VCT,2001,1.17051994800568
Saint Vincent and the Grenadines,VCT,2002,1.19125998020172
Saint Vincent and the Grenadines,VCT,2003,1.0883100032806399
Saint Vincent and the Grenadines,VCT,2004,1.09851002693176
Saint Vincent and the Grenadines,VCT,2005,1.2989100217819198
Saint Vincent and the Grenadines,VCT,2009,1.08318996429443
Saint Vincent and the Grenadines,VCT,2010,1.0313500165939302
Samoa,WSM,1995,1.1651200056076
Samoa,WSM,1998,1.13218998908997
Samoa,WSM,1999,1.1104300022125202
Samoa,WSM,2000,1.1425600051879898
Samoa,WSM,2001,1.14361000061035
Samoa,WSM,2009,1.15374994277954
Samoa,WSM,2010,1.12687003612518
Samoa,WSM,2011,1.1479899883270301
Samoa,WSM,2012,1.11971998214722
Samoa,WSM,2014,1.12286996841431
Sao Tome and Principe,STP,1988,0.957650005817413
Sao Tome and Principe,STP,2003,1.27359998226166
Sao Tome and Principe,STP,2004,1.05720996856689
Sao Tome and Principe,STP,2005,1.09495997428894
Sao Tome and Principe,STP,2007,1.12489998340607
Sao Tome and Principe,STP,2008,1.1091099977493302
Sao Tome and Principe,STP,2009,1.16129004955292
Sao Tome and Principe,STP,2010,1.0681699514389
Sao Tome and Principe,STP,2011,1.15338003635406
Saudi Arabia,SAU,2009,1.00056004524231
Saudi Arabia,SAU,2013,0.9547700285911559
Senegal,SEN,2004,0.726499974727631
Senegal,SEN,2005,0.7605800032615658
Senegal,SEN,2006,0.770770013332367
Serbia,SRB,2008,1.0257600545883199
Serbia,SRB,2009,1.0257099866867099
Serbia,SRB,2010,1.01934003829956
Serbia,SRB,2011,1.0231399536132801
Serbia,SRB,2012,1.02938997745514
Serbia,SRB,2013,1.02724003791809
Serbia,SRB,2014,1.02178001403809
Seychelles,SYC,1979,1.19731998443604
Seychelles,SYC,1993,1.02918004989624
Seychelles,SYC,1994,1.0451300144195599
Seychelles,SYC,1995,1.01347994804382
Seychelles,SYC,1996,0.993229985237122
Seychelles,SYC,1999,1.07377004623413
Seychelles,SYC,2000,1.0992900133132901
Seychelles,SYC,2001,1.10564994812012
Seychelles,SYC,2002,1.08039999008179
Seychelles,SYC,2003,1.08276998996735
Seychelles,SYC,2004,1.1092499494552601
Seychelles,SYC,2005,1.0750800371170002
Seychelles,SYC,2007,1.08317995071411
Seychelles,SYC,2008,1.10450994968414
Seychelles,SYC,2009,1.08753001689911
Seychelles,SYC,2010,1.04783999919891
Seychelles,SYC,2011,1.08764004707336
Sierra Leone,SLE,2012,0.8971099853515629
Slovenia,SVN,1998,1.02666997909546
Slovenia,SVN,1999,1.0335099697113
Slovenia,SVN,2000,1.0360800027847301
Slovenia,SVN,2001,1.02493000030518
Slovenia,SVN,2002,1.0118000507354699
Slovenia,SVN,2003,1.0089099407196
Slovenia,SVN,2004,1.0047199726104699
Slovenia,SVN,2005,1.0040899515152
Slovenia,SVN,2006,1.00952994823456
Slovenia,SVN,2007,1.0087200403213499
Slovenia,SVN,2008,1.01304996013641
Slovenia,SVN,2009,1.01488995552063
Slovenia,SVN,2010,1.01072001457214
Slovenia,SVN,2011,1.00714004039764
Slovenia,SVN,2012,1.01077997684479
Slovenia,SVN,2013,1.00823998451233
Slovenia,SVN,2014,1.00696003437042
Solomon Islands,SLB,1999,0.7739499807357791
Solomon Islands,SLB,2000,0.8091499805450441
Solomon Islands,SLB,2001,0.853020012378693
Solomon Islands,SLB,2002,0.8486099839210509
Solomon Islands,SLB,2006,0.8172000050544742
Solomon Islands,SLB,2007,0.876129984855652
Solomon Islands,SLB,2010,0.931360006332397
Solomon Islands,SLB,2011,0.976199984550476
Solomon Islands,SLB,2012,0.9921900033950809
Somalia,SOM,1977,0.352310001850128
Somalia,SOM,1978,0.39096999168396
Somalia,SOM,1979,0.491149991750717
Somalia,SOM,1980,0.5570999979972839
South Africa,ZAF,1994,1.1991900205612198
South Africa,ZAF,1999,1.0766299962997399
South Africa,ZAF,2000,1.07895994186401
South Africa,ZAF,2001,1.09573996067047
South Africa,ZAF,2002,1.10969996452332
South Africa,ZAF,2003,1.1390099525451698
South Africa,ZAF,2004,1.15954005718231
South Africa,ZAF,2005,1.16006004810333
South Asia,,1999,0.756229996681213
South Asia,,2000,0.7590399980545041
South Asia,,2001,0.790239989757538
South Asia,,2002,0.817759990692139
South Asia,,2003,0.843999981880188
South Asia,,2004,0.844609975814819
South Asia,,2005,0.85657000541687
South Asia,,2006,0.863789975643158
South Asia,,2007,0.8722000122070309
South Asia,,2008,0.8885899782180791
South Asia,,2009,0.912220001220703
South Asia,,2010,0.9320799708366391
South Asia,,2011,0.9528399705886841
South Asia,,2012,0.97162002325058
South Asia,,2013,0.984969973564148
South Asia,,2014,0.990409970283508
South Korea,KOR,1971,0.6680200099945071
South Korea,KOR,1972,0.691540002822876
South Korea,KOR,1973,0.7160300016403199
South Korea,KOR,1974,0.7289500236511229
South Korea,KOR,1975,0.742659986019135
South Korea,KOR,1976,0.7598800063133241
South Korea,KOR,1977,0.7815300226211551
South Korea,KOR,1978,0.8023599982261659
South Korea,KOR,1979,0.82548999786377
South Korea,KOR,1980,0.8754799962043759
South Korea,KOR,1981,0.907729983329773
South Korea,KOR,1984,0.941959977149963
South Korea,KOR,1985,0.958840012550354
South Korea,KOR,1986,0.9702100157737729
South Korea,KOR,1989,0.9862999916076659
South Korea,KOR,1991,0.972869992256165
South Korea,KOR,1992,0.9863299727439879
South Korea,KOR,1996,1.00885999202728
South Korea,KOR,1997,1.0107599496841402
South Korea,KOR,1998,1.00426995754242
South Korea,KOR,1999,0.9970600008964542
South Korea,KOR,2000,0.9976400136947629
South Korea,KOR,2001,1.00700998306274
South Korea,KOR,2002,1.0026099681854201
South Korea,KOR,2003,0.995909988880157
South Korea,KOR,2004,0.9883300065994259
South Korea,KOR,2005,0.9800900220870971
South Korea,KOR,2006,0.980310022830963
South Korea,KOR,2008,0.988250017166138
South Korea,KOR,2009,0.9886599779129029
South Korea,KOR,2010,0.9910899996757511
South Korea,KOR,2011,0.9895300269126891
South Korea,KOR,2012,0.990989983081818
South Korea,KOR,2013,0.990700006484985
Spain,ESP,1971,0.834330022335052
Spain,ESP,1972,0.832830011844635
Spain,ESP,1973,0.866159975528717
Spain,ESP,1975,0.9430500268936161
Spain,ESP,1976,0.9404100179672241
Spain,ESP,1977,0.960089981555939
Spain,ESP,1978,0.9840599894523621
Spain,ESP,1979,0.9915999770164491
Spain,ESP,1980,0.999450027942657
Spain,ESP,1981,1.0110299587249798
Spain,ESP,1999,1.0311499834060698
Spain,ESP,2000,1.0371600389480602
Spain,ESP,2001,1.0420999526977501
Spain,ESP,2002,1.04551005363464
Spain,ESP,2003,1.04641997814178
Spain,ESP,2004,1.0513299703598
Spain,ESP,2005,1.03861999511719
Spain,ESP,2006,1.03852999210358
Spain,ESP,2007,1.03610002994537
Spain,ESP,2008,1.03486001491547
Spain,ESP,2009,1.03319001197815
Spain,ESP,2010,1.0244699716568
Spain,ESP,2011,1.01560997962952
Spain,ESP,2012,1.01452004909515
Spain,ESP,2013,1.01415002346039
Spain,ESP,2014,1.01408004760742
Sri Lanka,LKA,1986,1.08784997463226
Sri Lanka,LKA,2010,1.04176998138428
Sri Lanka,LKA,2011,1.03700995445251
Sub-Saharan Africa,,1998,0.8481400012969971
Sub-Saharan Africa,,1999,0.843370020389557
Sub-Saharan Africa,,2000,0.837719976902008
Sub-Saharan Africa,,2001,0.835210025310516
Sub-Saharan Africa,,2002,0.829190015792847
Sub-Saharan Africa,,2003,0.830410003662109
Sub-Saharan Africa,,2004,0.8289499878883358
Sub-Saharan Africa,,2005,0.8292400240898129
Sub-Saharan Africa,,2006,0.82599002122879
Sub-Saharan Africa,,2007,0.822790026664734
Sub-Saharan Africa,,2008,0.836570024490356
Sub-Saharan Africa,,2009,0.8478299975395199
Sub-Saharan Africa,,2010,0.865239977836609
Sub-Saharan Africa,,2011,0.872460007667542
Sub-Saharan Africa,,2012,0.878440022468567
Sub-Saharan Africa,,2013,0.88484001159668
Sub-Saharan Africa,,2014,0.884909987449646
Sub-Saharan Africa (excluding high-income countries),,1998,0.8480799794197079
Sub-Saharan Africa (excluding high-income countries),,1999,0.843289971351624
Sub-Saharan Africa (excluding high-income countries),,2000,0.8376399874687191
Sub-Saharan Africa (excluding high-income countries),,2001,0.835129976272583
Sub-Saharan Africa (excluding high-income countries),,2002,0.8291199803352359
Sub-Saharan Africa (excluding high-income countries),,2003,0.830340027809143
Sub-Saharan Africa (excluding high-income countries),,2004,0.82888001203537
Sub-Saharan Africa (excluding high-income countries),,2005,0.829169988632202
Sub-Saharan Africa (excluding high-income countries),,2006,0.825929999351501
Sub-Saharan Africa (excluding high-income countries),,2007,0.822730004787445
Sub-Saharan Africa (excluding high-income countries),,2008,0.83652001619339
Sub-Saharan Africa (excluding high-income countries),,2009,0.847790002822876
Sub-Saharan Africa (excluding high-income countries),,2010,0.865209996700287
Sub-Saharan Africa (excluding high-income countries),,2011,0.8724300265312191
Sub-Saharan Africa (excluding high-income countries),,2012,0.8784099817276
Sub-Saharan Africa (excluding high-income countries),,2013,0.884809970855713
Sub-Saharan Africa (excluding high-income countries),,2014,0.8848900198936459
Suriname,SUR,1987,1.19349002838135
Suriname,SUR,1988,1.2179000377655
Suriname,SUR,2009,1.18219995498657
Suriname,SUR,2011,1.23069000244141
Suriname,SUR,2013,1.21135997772217
Sweden,SWE,1989,1.00556004047394
Sweden,SWE,1990,1.01031994819641
Sweden,SWE,1991,1.01262998580933
Sweden,SWE,1992,1.0127600431442298
Sweden,SWE,1993,1.00476002693176
Sweden,SWE,1994,1.0039600133895898
Sweden,SWE,1995,1.00636994838715
Sweden,SWE,1996,1.00846004486084
Sweden,SWE,1997,1.00559997558594
Sweden,SWE,1999,1.0365799665450999
Sweden,SWE,2000,1.03728997707367
Sweden,SWE,2001,1.01892995834351
Sweden,SWE,2002,1.0079200267791701
Sweden,SWE,2003,1.0052700042724598
Sweden,SWE,2006,1.00329005718231
Sweden,SWE,2007,0.9997100234031681
Sweden,SWE,2008,1.0012300014495799
Sweden,SWE,2009,1.0003399848938
Sweden,SWE,2010,1.00032997131348
Sweden,SWE,2011,1.0012400150299101
Sweden,SWE,2012,0.9995200037956241
Sweden,SWE,2013,0.996060013771057
Sweden,SWE,2014,0.9966499805450441
Switzerland,CHE,1981,0.881330013275146
Switzerland,CHE,1982,0.8847200274467472
Switzerland,CHE,1983,0.887419998645782
Switzerland,CHE,1984,0.88756000995636
Switzerland,CHE,1985,0.893530011177063
Switzerland,CHE,1986,0.8979399800300601
Switzerland,CHE,1987,0.902130007743835
Switzerland,CHE,1988,0.908410012722015
Switzerland,CHE,1989,0.917760014533997
Switzerland,CHE,1990,0.9232699871063229
Switzerland,CHE,1991,0.9327999949455258
Switzerland,CHE,1992,0.931360006332397
Switzerland,CHE,1993,0.9316400289535519
Switzerland,CHE,1994,0.938239991664886
Switzerland,CHE,1999,0.9377800226211551
Switzerland,CHE,2000,0.948199987411499
Switzerland,CHE,2001,0.957249999046326
Switzerland,CHE,2002,0.9514300227165219
Switzerland,CHE,2003,0.9473500251770021
Switzerland,CHE,2004,0.942979991436005
Switzerland,CHE,2005,0.946510016918182
Switzerland,CHE,2006,0.948580026626587
Switzerland,CHE,2007,0.9528599977493291
Switzerland,CHE,2008,0.9563500285148621
Switzerland,CHE,2009,0.9591000080108639
Switzerland,CHE,2010,0.9696800112724301
Switzerland,CHE,2011,0.9732400178909301
Switzerland,CHE,2012,0.973770022392273
Switzerland,CHE,2013,0.9774500131607059
Switzerland,CHE,2014,0.9770500063896179
Syria,SYR,1971,0.38920998573303206
Syria,SYR,1973,0.40343001484870894
Syria,SYR,1974,0.43909001350402793
Syria,SYR,1975,0.470869988203049
Syria,SYR,1976,0.490110009908676
Syria,SYR,1977,0.511099994182587
Syria,SYR,1978,0.5350499749183649
Syria,SYR,1979,0.5587000250816351
Syria,SYR,1980,0.58950001001358
Syria,SYR,1981,0.6044700145721441
Syria,SYR,1995,0.862089991569519
Syria,SYR,1996,0.894810020923615
Syria,SYR,1997,0.914139986038208
Syria,SYR,1998,0.9075400233268741
Syria,SYR,1999,0.9251199960708621
Syria,SYR,2000,0.928430020809174
Syria,SYR,2001,0.9122300148010251
Syria,SYR,2002,0.91974002122879
Syria,SYR,2003,0.94761997461319
Syria,SYR,2004,0.9520499706268309
Syria,SYR,2005,0.963069975376129
Syria,SYR,2006,0.9722499847412109
Syria,SYR,2007,0.9915699958801271
Syria,SYR,2008,0.999880015850067
Syria,SYR,2009,1.00770998001099
Syria,SYR,2010,1.00435996055603
Syria,SYR,2011,0.998000025749207
Syria,SYR,2012,1.00085997581482
Syria,SYR,2013,0.9899600148200992
Tajikistan,TJK,1999,0.9073100090026859
Tajikistan,TJK,2000,0.865520000457764
Tajikistan,TJK,2001,0.8424800038337711
Tajikistan,TJK,2002,0.8389000296592709
Tajikistan,TJK,2004,0.849319994449615
Tajikistan,TJK,2005,0.8470100164413449
Tajikistan,TJK,2006,0.843630015850067
Tajikistan,TJK,2007,0.8580200076103209
Tajikistan,TJK,2008,0.884519994258881
Tajikistan,TJK,2009,0.900080025196075
Tajikistan,TJK,2010,0.89385998249054
Tajikistan,TJK,2011,0.8977000117301941
Thailand,THA,1973,0.7446100115776059
Thailand,THA,1974,0.7378799915313721
Thailand,THA,2006,1.1055999994278
Thailand,THA,2007,1.12430000305176
Thailand,THA,2008,1.09055995941162
Thailand,THA,2009,1.11438000202179
Thailand,THA,2010,1.0995600223541298
Thailand,THA,2011,1.09828996658325
Thailand,THA,2012,1.05613994598389
Timor,TLS,2008,1.10117995738983
Timor,TLS,2009,1.09668004512787
Timor,TLS,2010,1.1248199939727799
Timor,TLS,2011,1.12352001667023
Timor,TLS,2012,1.13517999649048
Timor,TLS,2013,1.1408900022506698
Timor,TLS,2014,1.15585994720459
Togo,TGO,1991,0.373420000076294
Togo,TGO,1999,0.433039993047714
Togo,TGO,2000,0.48361000418663
Tonga,TON,1985,1.0560200214386
Tonga,TON,1990,1.02605998516083
Tonga,TON,1998,1.18009996414185
Tonga,TON,2001,1.1017199754715
Tonga,TON,2012,1.07355999946594
Tonga,TON,2013,1.06745004653931
Tonga,TON,2014,1.1158699989318799
Trinidad and Tobago,TTO,1971,1.1186000108718899
Trinidad and Tobago,TTO,1972,1.1117399930954
Trinidad and Tobago,TTO,1993,1.0348000526428198
Trinidad and Tobago,TTO,2004,1.0707199573516801
Tunisia,TUN,1978,0.586070001125336
Tunisia,TUN,1979,0.592310011386871
Tunisia,TUN,1980,0.6081900000572199
Tunisia,TUN,1983,0.626640021800995
Tunisia,TUN,1984,0.6452699899673461
Tunisia,TUN,1985,0.6832600235939029
Turkey,TUR,1974,0.442979991436005
Turkey,TUR,1997,0.705690026283264
Turkey,TUR,1999,0.750079989433289
Turkey,TUR,2000,0.788370013237
Turkey,TUR,2001,0.8064399957656859
Turkey,TUR,2002,0.8148400187492371
Turkey,TUR,2003,0.8241699934005741
Turkey,TUR,2004,0.841149985790253
Turkey,TUR,2005,0.858290016651154
Turkey,TUR,2006,0.8689299821853641
Turkey,TUR,2007,0.8805800080299381
Turkey,TUR,2008,0.903739988803864
Turkey,TUR,2009,0.9235200285911559
Turkey,TUR,2010,0.9326500296592709
Turkey,TUR,2011,0.9382600188255309
Turkey,TUR,2012,0.9595699906349179
Turkey,TUR,2013,0.967339992523193
Tuvalu,TUV,2014,1.259850025177
Uganda,UGA,2000,0.856519997119904
Uganda,UGA,2001,0.8631899952888492
Uganda,UGA,2002,0.89955997467041
Uganda,UGA,2003,0.9072700142860409
Uganda,UGA,2004,0.8944299817085269
Uganda,UGA,2005,0.900770008563995
Uganda,UGA,2006,0.915549993515015
Uganda,UGA,2007,0.9255300164222721
Uganda,UGA,2008,0.920249998569489
Uganda,UGA,2009,0.92493999004364
Uganda,UGA,2010,0.9455599784851071
Ukraine,UKR,2000,1.04624998569489
Ukraine,UKR,2006,1.01499998569489
Ukraine,UKR,2007,1.01306998729706
Ukraine,UKR,2008,1.01329004764557
Ukraine,UKR,2009,1.00943005084991
Ukraine,UKR,2010,1.0057300329208398
Ukraine,UKR,2011,1.00118005275726
Ukraine,UKR,2012,1.00378000736237
Ukraine,UKR,2013,1.0026999711990399
Ukraine,UKR,2014,1.00891995429993
United Arab Emirates,ARE,1980,0.9686899781227108
United Arab Emirates,ARE,1994,1.08120000362396
United Arab Emirates,ARE,1995,1.07813000679016
United Arab Emirates,ARE,1997,1.12943994998932
United Arab Emirates,ARE,1998,1.10809004306793
United Arab Emirates,ARE,1999,1.1006499528884899
United Kingdom,GBR,1971,1.0159900188446
United Kingdom,GBR,1972,1.01192998886108
United Kingdom,GBR,1973,1.00874996185303
United Kingdom,GBR,1974,1.00387001037598
United Kingdom,GBR,1975,1.00021994113922
United Kingdom,GBR,1976,1.01423001289368
United Kingdom,GBR,1977,1.01497995853424
United Kingdom,GBR,1978,1.01538002490997
United Kingdom,GBR,1979,1.01672995090485
United Kingdom,GBR,1981,1.03569996356964
United Kingdom,GBR,1982,1.03746998310089
United Kingdom,GBR,1983,1.03267002105713
United Kingdom,GBR,1984,1.03181004524231
United Kingdom,GBR,1986,1.0351699590683
United Kingdom,GBR,1987,1.02599000930786
United Kingdom,GBR,1990,1.0281800031661998
United Kingdom,GBR,1991,1.03015005588531
United Kingdom,GBR,1992,1.02918994426727
United Kingdom,GBR,1993,1.00072002410889
United Kingdom,GBR,1994,0.998870015144348
United Kingdom,GBR,1995,1.00099003314972
United Kingdom,GBR,1996,1.00585997104645
United Kingdom,GBR,1997,1.00770998001099
United Kingdom,GBR,1998,1.00986003875732
United Kingdom,GBR,1999,1.01092994213104
United Kingdom,GBR,2000,1.01477003097534
United Kingdom,GBR,2001,1.01480996608734
United Kingdom,GBR,2002,1.01974999904633
United Kingdom,GBR,2003,1.0330499410629301
United Kingdom,GBR,2004,1.03272998332977
United Kingdom,GBR,2005,1.03845000267029
United Kingdom,GBR,2006,1.03928005695343
United Kingdom,GBR,2007,1.03210997581482
United Kingdom,GBR,2008,1.02048003673553
United Kingdom,GBR,2009,1.01274001598358
United Kingdom,GBR,2010,1.00556004047394
United Kingdom,GBR,2011,1.0018700361251802
United Kingdom,GBR,2012,0.997839987277985
United Kingdom,GBR,2013,1.00583004951477
United Kingdom,GBR,2014,1.00933003425598
United States,USA,1987,1.04753994941711
United States,USA,1993,1.0269999504089398
United States,USA,1994,1.02336001396179
United States,USA,1995,1.0346000194549598
United States,USA,1996,1.01660001277924
United States,USA,2000,1.0301300287246702
United States,USA,2001,1.03008997440338
United States,USA,2002,1.00944995880127
United States,USA,2003,1.02454996109009
United States,USA,2004,1.04034996032715
United States,USA,2005,1.04019999504089
United States,USA,2006,1.03246998786926
United States,USA,2007,1.0294899940490698
United States,USA,2008,1.02267003059387
